ts,u_predict,t_,V
8.72,-55.71077943782678,8.72,-55.60172349
8.74,-55.664699290929796,8.74,-55.57041615
8.76,-55.618728139069695,8.76,-55.38257211
8.78,-55.572867119173786,8.780000000000001,-55.44518679
8.8,-55.52711736125067,8.8,-55.319957439999996
8.82,-55.48147998626647,8.82,-55.1321134
8.84,-55.43595610425508,8.84,-55.319957439999996
8.86,-55.39054681264724,8.86,-55.100806060000004
8.88,-55.34525319480334,8.879999999999999,-55.1321134
8.9,-55.30007631872795,8.9,-55.1321134
8.92,-55.2550172359549,8.92,-54.912962019999995
8.94,-55.210076980587424,8.94,-54.9755767
8.96,-55.165256568482086,8.96,-54.912962019999995
8.98,-55.120556996557376,8.98,-54.94426936
9.0,-55.075979242226346,9.0,-55.100806060000004
9.02,-55.03152426293196,9.020000000000001,-54.9755767
9.04,-54.98719299578362,9.040000000000001,-54.881654680000004
9.06,-54.94298635727839,9.06,-54.912962019999995
9.08,-54.898905243105254,9.079999999999998,-54.787732659999996
9.1,-54.85495052801907,9.1,-54.81904
9.12,-54.81112306578064,9.12,-54.6625033
9.14,-54.76742368915355,9.139999999999999,-54.72511798
9.16,-54.723853209952686,9.16,-54.63119596
9.18,-54.68041241913995,9.18,-54.53727394
9.2,-54.637102086958215,9.2,-54.63119596
9.22,-54.59392296310303,9.22,-54.53727394
9.24,-54.55087577692405,9.24,-54.31812257
9.26,-54.50796123765479,9.26,-54.28681523
9.28,-54.46518003466388,9.280000000000001,-54.16158587
9.3,-54.422532837728674,9.3,-54.13027853
9.32,-54.38002029732237,9.32,-54.19289321
9.34,-54.337643044917904,9.34,-54.34942991
9.36,-54.295401693300796,9.36,-53.973741829999994
9.38,-54.25329683689146,9.379999999999999,-54.036356510000005
9.4,-54.211329052075534,9.4,-54.13027853
9.42,-54.16949889753585,9.42,-53.973741829999994
9.44,-54.12780691459003,9.44,-54.09897119
9.46,-54.08625362752806,9.46,-53.973741829999994
9.48,-54.044839543950125,9.48,-53.91112715
9.5,-54.003565155103594,9.5,-53.879823540000004
9.52,-53.96243093621549,9.520000000000001,-53.72328684
9.54,-53.921437346824895,9.540000000000001,-53.8485162
9.56,-53.880584831107434,9.559999999999999,-53.72328684
9.58,-53.839873818197354,9.58,-53.59805748
9.6,-53.799304722502306,9.6,-53.81720886
9.62,-53.758877944012234,9.62,-53.50413546
9.64,-53.718593868602106,9.64,-53.50413546
9.66,-53.678452868326396,9.66,-53.441520780000005
9.68,-53.63845530170597,9.68,-53.378906099999995
9.7,-53.59860151400931,9.7,-53.378906099999995
9.72,-53.558891837522104,9.72,-53.253676739999996
9.74,-53.519326591812536,9.74,-53.31629142
9.76,-53.47990608398569,9.76,-53.253676739999996
9.78,-53.4406306089302,9.780000000000001,-53.28498408
9.8,-53.40150044955728,9.8,-53.03452536
9.82,-53.36251587703145,9.819999999999999,-53.09714004
9.84,-53.323677150991365,9.84,-53.00321802
9.86,-53.284984519765594,9.86,-52.87798867
9.88,-53.24643822057626,9.879999999999999,-52.940603349999996
9.9,-53.2080384797386,9.9,-53.00321802
9.92,-53.169785512850545,9.92,-52.846681329999996
9.94,-53.13167952497512,9.94,-52.87798867
9.96,-53.09372071081567,9.96,-52.81537399
9.98,-53.055909254883524,9.98,-52.846681329999996
10.0,-53.01824533165898,10.0,-52.87798867
10.02,-52.980729105744565,10.020000000000001,-52.72145197
10.04,-52.94336073201364,10.04,-52.81537399
10.06,-52.906140355749876,10.059999999999999,-52.78406665
10.08,-52.86906811278265,10.08,-52.62752995
10.1,-52.83214412961622,10.1,-52.62752995
10.12,-52.79536852355189,10.12,-52.65883729
10.14,-52.758741402806585,10.14,-52.43968591
10.16,-52.72226286662468,10.16,-52.502300590000004
10.18,-52.685933005385245,10.18,-52.502300590000004
10.2,-52.64975190070525,10.200000000000001,-52.408378569999996
10.22,-52.61371962553756,10.22,-52.408378569999996
10.24,-52.57783624426407,10.24,-52.502300590000004
10.26,-52.54210181278565,10.260000000000002,-52.533607929999995
10.28,-52.50651637860897,10.280000000000001,-52.377071230000006
10.3,-52.47107998092685,10.299999999999999,-52.43968591
10.32,-52.4357926506982,10.319999999999999,-52.56491527
10.34,-52.400654410722815,10.34,-52.377071230000006
10.36,-52.36566527571484,10.36,-52.34576389
10.38,-52.330825252370865,10.379999999999999,-52.31445655
10.4,-52.296134339437494,10.4,-52.28314921
10.42,-52.261592527775925,10.42,-52.18922719
10.44,-52.22719980042381,10.44,-52.18922719
10.46,-52.19295613265516,10.46,-52.15791985
10.48,-52.158861492038405,10.48,-52.25184187
10.5,-52.12491583849262,10.5,-52.15791985
10.52,-52.09111912434148,10.52,-52.15791985
10.54,-52.05747129436731,10.54,-52.09530517
10.56,-52.02397228586191,10.559999999999999,-52.09530517
10.58,-51.9906220286768,10.58,-52.03269422
10.6,-51.95742044527335,10.6,-52.00138688
10.62,-51.92436745077017,10.62,-52.03269422
10.64,-51.89146295299083,10.64,-52.09530517
10.66,-51.85870685251036,10.66,-51.81354284
10.68,-51.82609904270196,10.68,-51.907464860000005
10.7,-51.79363940978079,10.700000000000001,-51.84485018
10.72,-51.76132783285103,10.72,-51.719620819999996
10.74,-51.72916418394879,10.74,-51.75092816
10.76,-51.69714832808699,10.760000000000002,-51.75092816
10.78,-51.66528012330006,10.78,-51.75092816
10.8,-51.633559420686346,10.799999999999999,-51.75092816
10.82,-51.60198606445352,10.82,-51.68831348
